date,bucket_start_min,bucket_hhmm,departures,picking_colli,picking_volume,staging_volume,gate_over,picking_colli_over,picking_volume_over,total_picking_over,staging_over,bucket_penalty,pressure_mode
2026-01-01,600,10:00,3,75.0,14.66,14.66,0,25.0,0.0,25.0,0.0,200.0,picking
2026-01-01,615,10:15,4,115.0,18.15,18.15,0,65.0,0.0,65.0,0.0,520.0,picking
2026-01-01,630,10:30,4,84.0,12.71,12.71,0,34.0,0.0,34.0,0.0,272.0,picking
2026-01-01,645,10:45,6,136.0,23.439999999999998,23.439999999999998,0,86.0,0.0,86.0,0.0,688.0,picking
2026-01-01,660,11:00,4,91.0,19.12,19.12,0,41.0,0.0,41.0,0.0,328.0,picking
2026-01-01,675,11:15,4,84.0,18.16,18.16,0,34.0,0.0,34.0,0.0,272.0,picking
2026-01-01,690,11:30,1,9.0,1.67,1.67,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-01,705,11:45,1,32.0,7.220000000000001,7.220000000000001,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-01,720,12:00,3,43.0,12.32,12.32,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-01,735,12:15,1,14.0,4.09,4.09,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-01,750,12:30,1,15.0,3.6100000000000003,3.6100000000000003,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-01,765,12:45,1,18.0,3.97,3.97,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-01,780,13:00,1,12.0,2.5,2.5,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-01,795,13:15,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-01,810,13:30,2,44.0,6.32,6.32,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-01,825,13:45,1,17.0,3.6900000000000004,3.6900000000000004,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-01,840,14:00,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-02,240,04:00,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-02,255,04:15,2,50.0,10.39,10.39,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-02,270,04:30,2,56.0,11.240000000000002,11.240000000000002,0,6.0,0.0,6.0,0.0,48.0,picking
2026-01-02,285,04:45,7,154.0,26.94,26.94,0,104.0,1.9400000000000013,105.94,0.0,855.28,picking
2026-01-02,300,05:00,4,124.0,17.23,17.23,0,74.0,0.0,74.0,0.0,592.0,picking
2026-01-02,315,05:15,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-02,330,05:30,2,56.0,8.15,8.15,0,6.0,0.0,6.0,0.0,48.0,picking
2026-01-02,345,05:45,1,21.0,4.04,4.04,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-02,360,06:00,3,53.0,15.299999999999999,15.299999999999999,0,3.0,0.0,3.0,0.0,24.0,picking
2026-01-02,375,06:15,2,14.0,3.3,3.3,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-02,390,06:30,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-02,405,06:45,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-02,420,07:00,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-02,435,07:15,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-02,450,07:30,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,picking
2026-01-02,465,07:45,6,213.0,26.75,26.75,0,163.0,1.75,164.75,0.0,1325.0,picking
2026-01-02,480,08:00,8,269.0,38.66,38.66,1,219.0,13.659999999999997,232.66,0.0,2065.92,picking
2026-01-02,495,08:15,7,195.0,26.440000000000005,26.440000000000005,0,145.0,1.4400000000000048,146.44,0.0,1177.28,picking
2026-01-02,510,08:30,6,132.0,25.73,25.73,0,82.0,0.7300000000000004,82.73,0.0,664.76,picking
2026-01-02,525,08:45,6,192.0,26.57,26.57,0,142.0,1.5700000000000003,143.57,0.0,1154.84,picking
